phase,algorithm,params,max_speed,completion_rate,num_completed,num_maps,avg_lap_time,per_map
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.526,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.24'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.71'), 'Hockenheim': (True, '58.66'), 'Melbourne': (False, '0.00'), 'IMS': (True, '41.80'), 'MexicoCity': (True, '58.34'), 'MoscowRaceway': (True, '56.29'), 'Oschersleben': (True, '44.37'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Catalunya': (True, '67.32'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.55'), 'Spielberg': (True, '53.63')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.0, 'threshold_at_v_min': 1.2, 'threshold_at_v_max': 2.5}",7.0,0.524,11,21,56.534,"{'BrandsHatch': (True, '55.24'), 'Monza': (False, '0.00'), 'IMS': (True, '41.80'), 'Budapest': (True, '65.71'), 'Catalunya': (True, '67.32'), 'MoscowRaceway': (True, '56.29'), 'MexicoCity': (True, '58.34'), 'Austin': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.42'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Hockenheim': (True, '58.66'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.67'), 'Silverstone': (False, '0.00'), 'Zandvoort': (True, '63.55'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.2}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'MexicoCity': (True, '58.28'), 'Catalunya': (True, '67.33'), 'IMS': (True, '41.80'), 'MoscowRaceway': (True, '56.26'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.23'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Hockenheim': (True, '58.63'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Spielberg': (True, '53.61')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.3}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.70'), 'Austin': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'Oschersleben': (True, '44.23'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.4}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'Oschersleben': (True, '44.23'), 'MexicoCity': (True, '58.28'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'MoscowRaceway': (True, '56.26'), 'Sochi': (False, '0.00'), 'Budapest': (True, '65.70'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sakhir': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.5}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'IMS': (True, '41.80'), 'Budapest': (True, '65.70'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.28'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.26'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Oschersleben': (True, '44.23'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.6}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.70'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.23'), 'MexicoCity': (True, '58.28'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Spielberg': (True, '53.61'), 'Silverstone': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Sochi': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.7}",7.0,0.524,11,21,56.498,"{'Austin': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Budapest': (True, '65.70'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.33'), 'Oschersleben': (True, '44.23'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'MoscowRaceway': (True, '56.26'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Sepang': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.8}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'BrandsHatch': (True, '55.23'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.28'), 'MoscowRaceway': (True, '56.26'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Oschersleben': (True, '44.23'), 'Hockenheim': (True, '58.63'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Spa': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Spielberg': (True, '53.61')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 1.9}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.28'), 'Oschersleben': (True, '44.23'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.26'), 'Budapest': (True, '65.70'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Zandvoort': (True, '63.53'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 2.0}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Budapest': (True, '65.70'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'Oschersleben': (True, '44.23'), 'SaoPaulo': (True, '56.88'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 2.1}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Budapest': (True, '65.70'), 'Austin': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'IMS': (True, '41.80'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'Oschersleben': (True, '44.23'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'Sepang': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Silverstone': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 2.2}",7.0,0.524,11,21,56.499,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'Oschersleben': (True, '44.24'), 'Catalunya': (True, '67.33'), 'Hockenheim': (True, '58.63'), 'BrandsHatch': (True, '55.23'), 'MoscowRaceway': (True, '56.26'), 'Budapest': (True, '65.70'), 'MexicoCity': (True, '58.28'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Spielberg': (True, '53.61'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.499,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.70'), 'MexicoCity': (True, '58.28'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.24'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'MoscowRaceway': (True, '56.26'), 'SaoPaulo': (True, '56.88'), 'Silverstone': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.499,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'MoscowRaceway': (True, '56.26'), 'Oschersleben': (True, '44.24'), 'Melbourne': (False, '0.00'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.28'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Zandvoort': (True, '63.53'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.6, 'threshold_at_v_max': 2.5}",7.0,0.524,11,21,56.500,"{'Monza': (False, '0.00'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.33'), 'BrandsHatch': (True, '55.23'), 'MexicoCity': (True, '58.28'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.25'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.2}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.33'), 'Hockenheim': (True, '58.63'), 'Austin': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'MoscowRaceway': (True, '56.26'), 'Oschersleben': (True, '44.23'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Budapest': (True, '65.70'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Zandvoort': (True, '63.53'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.3}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.33'), 'Oschersleben': (True, '44.23'), 'MexicoCity': (True, '58.28'), 'MoscowRaceway': (True, '56.26'), 'SaoPaulo': (True, '56.88'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Nuerburgring': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.4}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Budapest': (True, '65.70'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.26'), 'Oschersleben': (True, '44.23'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Sochi': (False, '0.00'), 'Sepang': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.5}",7.0,0.524,11,21,56.498,"{'BrandsHatch': (True, '55.23'), 'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'Hockenheim': (True, '58.63'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.28'), 'Oschersleben': (True, '44.23'), 'Melbourne': (False, '0.00'), 'IMS': (True, '41.80'), 'MoscowRaceway': (True, '56.26'), 'Nuerburgring': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Spa': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sochi': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Sepang': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.6}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Hockenheim': (True, '58.63'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.28'), 'MoscowRaceway': (True, '56.26'), 'Budapest': (True, '65.70'), 'Oschersleben': (True, '44.23'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Austin': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.7}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'MexicoCity': (True, '58.28'), 'Catalunya': (True, '67.33'), 'Hockenheim': (True, '58.63'), 'Oschersleben': (True, '44.23'), 'MoscowRaceway': (True, '56.26'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Budapest': (True, '65.70'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sepang': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.8}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.33'), 'MoscowRaceway': (True, '56.26'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'Nuerburgring': (False, '0.00'), 'Oschersleben': (True, '44.23'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Hockenheim': (True, '58.63'), 'Sepang': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 1.9}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'Austin': (False, '0.00'), 'Budapest': (True, '65.70'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.28'), 'Hockenheim': (True, '58.63'), 'Oschersleben': (True, '44.23'), 'BrandsHatch': (True, '55.23'), 'MoscowRaceway': (True, '56.26'), 'Melbourne': (False, '0.00'), 'IMS': (True, '41.80'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 2.0}",7.0,0.524,11,21,56.498,"{'Monza': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.70'), 'IMS': (True, '41.80'), 'Hockenheim': (True, '58.63'), 'Austin': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'Oschersleben': (True, '44.23'), 'BrandsHatch': (True, '55.23'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 2.1}",7.0,0.524,11,21,56.499,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Budapest': (True, '65.70'), 'IMS': (True, '41.80'), 'Austin': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Hockenheim': (True, '58.63'), 'MexicoCity': (True, '58.28'), 'Melbourne': (False, '0.00'), 'Oschersleben': (True, '44.24'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 2.2}",7.0,0.524,11,21,56.499,"{'Monza': (False, '0.00'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.70'), 'BrandsHatch': (True, '55.23'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'Oschersleben': (True, '44.24'), 'Hockenheim': (True, '58.63'), 'MoscowRaceway': (True, '56.26'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Austin': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Sakhir': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.500,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.70'), 'Oschersleben': (True, '44.25'), 'MoscowRaceway': (True, '56.26'), 'MexicoCity': (True, '58.28'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Nuerburgring': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.53'), 'Spa': (False, '0.00'), 'Spielberg': (True, '53.61')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 1.1, 'threshold_at_v_min': 0.7, 'threshold_at_v_max': 2.3}",7.0,0.524,11,21,56.500,"{'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.23'), 'Austin': (False, '0.00'), 'IMS': (True, '41.80'), 'Budapest': (True, '65.70'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.28'), 'MoscowRaceway': (True, '56.26'), 'Oschersleben': (True, '44.25'), 'SaoPaulo': (True, '56.88'), 'YasMarina': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Hockenheim': (True, '58.63'), 'Sepang': (False, '0.00'), 'Sochi': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.61'), 'Silverstone': (False, '0.00'), 'Spa': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
